season,daytype,k_count,Municipality,monthly_income,water_access,roof_material,wall_material,cb_size,floor_area,years_electrified,fridge_freezer,geyser,heater,hotplate,iron,kettle,microwave,3_plate,4_plate,tv,washing_machine,fridge_freezer_use,geyser_use,heater_use,hotplate_use,iron_use,kettle_use,microwave_use,3_plate_use,4_plate_use,washing_machine_use,k
summer,Friday,7,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,29.0,18.0,1,0,0,0,0,0,0,0,0,0,0,never,never,never,never,never,never,never,never,never,never,31
summer,Saturday,4,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,29.0,18.0,1,0,0,0,0,0,0,0,0,0,0,never,never,never,never,never,never,never,never,never,never,31
summer,Sunday,4,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,29.0,18.0,1,0,0,0,0,0,0,0,0,0,0,never,never,never,never,never,never,never,never,never,never,31
summer,weekday,20,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,29.0,18.0,1,0,0,0,0,0,0,0,0,0,0,never,never,never,never,never,never,never,never,never,never,31
summer,Saturday,2,Kouga,3806.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,41.0,15.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,3,Kouga,3806.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,41.0,15.0,1,0,0,0,1,1,0,0,1,1,1,never,never,never,never,weekly,daily,never,never,daily,weekly,31
summer,Saturday,2,Kouga,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,43.0,18.0,1,0,0,0,0,0,1,0,1,1,1,never,never,never,never,never,never,daily,never,daily,weekly,31
winter,Friday,2,Kouga,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,43.0,18.0,1,0,0,0,0,0,1,0,1,1,1,never,never,never,never,never,never,daily,never,daily,weekly,31
winter,weekday,2,Kouga,2272.7272727272725,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,43.0,18.0,1,0,0,0,0,0,1,0,1,1,1,never,never,never,never,never,never,daily,never,daily,weekly,31
summer,Friday,7,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,7,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,3,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,4,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,4,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,4,Kouga,3068.181818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,96.0,20.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,8,Kouga,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,20.0,0,0,0,0,0,0,0,0,1,1,0,never,never,never,never,never,never,never,never,daily,never,31
summer,weekday,2,Kouga,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,20.0,0,0,0,0,0,0,0,0,1,1,0,never,never,never,never,never,never,never,never,daily,never,31
winter,Saturday,3,Kouga,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,44.0,20.0,0,0,0,0,0,0,0,0,1,1,0,never,never,never,never,never,never,never,never,daily,never,31
summer,Friday,2,Kouga,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,53.0,3.0,1,0,0,1,1,0,0,0,0,0,0,never,never,never,daily,weekly,never,never,never,never,never,31
summer,weekday,2,Kouga,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,53.0,3.0,1,0,0,1,1,0,0,0,0,0,0,never,never,never,daily,weekly,never,never,never,never,never,31
summer,Sunday,3,Kouga,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,90.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,4,Kouga,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,90.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Saturday,2,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,2.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,Sunday,2,Kouga,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,42.0,2.0,1,0,0,1,1,1,1,0,0,1,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Friday,11,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,Saturday,11,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,Sunday,4,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,weekday,44,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
winter,Friday,3,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
winter,weekday,5,Rustenburg,10625.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,76.0,18.0,1,0,1,0,1,1,1,3,0,0,1,never,never,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,Friday,8,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,8,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,5,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,31,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,3,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,6,Rustenburg,18579.545454545456,tap inside house,Tiles,Brick,20.0,290.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,4,Rustenburg,13636.363636363636,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,5.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,daily,daily,daily,never,daily,never,31
summer,Saturday,4,Rustenburg,13636.363636363636,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,5.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,daily,daily,daily,never,daily,never,31
summer,Sunday,6,Rustenburg,13636.363636363636,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,5.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,daily,daily,daily,never,daily,never,31
summer,weekday,14,Rustenburg,13636.363636363636,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,5.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,daily,daily,daily,never,daily,never,31
winter,weekday,2,Rustenburg,13636.363636363636,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,5.0,1,1,0,0,1,1,1,0,1,1,0,never,daily,never,never,daily,daily,daily,never,daily,never,31
summer,weekday,5,Rustenburg,454.54545454545456,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,92.0,10.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Friday,4,Rustenburg,0.0,tap inside house,Tiles,Brick,20.0,150.0,20.0,0,0,0,0,1,1,0,0,1,0,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Saturday,8,Rustenburg,0.0,tap inside house,Tiles,Brick,20.0,150.0,20.0,0,0,0,0,1,1,0,0,1,0,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Sunday,2,Rustenburg,0.0,tap inside house,Tiles,Brick,20.0,150.0,20.0,0,0,0,0,1,1,0,0,1,0,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,weekday,11,Rustenburg,0.0,tap inside house,Tiles,Brick,20.0,150.0,20.0,0,0,0,0,1,1,0,0,1,0,0,never,never,never,never,weekly,daily,never,never,daily,never,31
winter,weekday,2,Rustenburg,0.0,tap inside house,Tiles,Brick,20.0,150.0,20.0,0,0,0,0,1,1,0,0,1,0,0,never,never,never,never,weekly,daily,never,never,daily,never,31
summer,Friday,3,Rustenburg,909.0909090909092,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,102.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,3,Rustenburg,909.0909090909092,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,102.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,8,Rustenburg,909.0909090909092,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,102.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,2,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,186.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,5,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,186.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,2,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,186.0,15.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Daub/Mud/Clay,20.0,15.0,1.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,5,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,7,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Sunday,5,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,19,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Friday,4,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,Saturday,2,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
winter,weekday,7,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,207.0,18.0,1,0,0,0,1,1,1,0,1,1,1,never,never,never,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,3,Rustenburg,9090.90909090909,tap inside house,Tiles,Plaster,20.0,82.0,18.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,7,Rustenburg,9090.90909090909,tap inside house,Tiles,Plaster,20.0,82.0,18.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,3,Rustenburg,18181.81818181818,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,164.0,10.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,9,Rustenburg,18181.81818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,74.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,weekday,3,Rustenburg,18181.81818181818,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,74.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Rustenburg,25795.454545454544,tap inside house,Tiles,Brick,20.0,282.0,15.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,4,Rustenburg,25795.454545454544,tap inside house,Tiles,Brick,20.0,282.0,15.0,1,1,1,0,1,1,1,0,1,1,1,never,daily,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,2,Rustenburg,9090.90909090909,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,18.0,6.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,3,Rustenburg,29545.454545454544,tap inside house,Tiles,Brick,20.0,208.0,15.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Saturday,5,Rustenburg,29545.454545454544,tap inside house,Tiles,Brick,20.0,208.0,15.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,11,Rustenburg,29545.454545454544,tap inside house,Tiles,Brick,20.0,208.0,15.0,1,0,1,0,1,1,1,0,1,1,1,never,never,daily,never,weekly,daily,daily,never,daily,weekly,31
summer,Friday,2,Rustenburg,7954.545454545455,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,25.0,17.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,2,Rustenburg,7954.545454545455,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,25.0,17.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,2,Rustenburg,7954.545454545455,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,25.0,17.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,12,Rustenburg,7954.545454545455,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,25.0,17.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,3,Rustenburg,3977.2727272727284,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,54.0,10.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,2,Rustenburg,3977.2727272727284,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,54.0,10.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,9,Rustenburg,3977.2727272727284,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,54.0,10.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,weekday,4,Rustenburg,3977.2727272727284,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,54.0,10.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Rustenburg,22727.272727272728,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,107.0,3.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Sunday,3,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,40.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,12,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,40.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Friday,2,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,40.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,Saturday,3,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,40.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
winter,weekday,4,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,40.0,20.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Sunday,2,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,4,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Friday,9,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Saturday,8,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Sunday,7,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,weekday,32,Rustenburg,0.0,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,88.0,20.0,0,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,4,Rustenburg,13636.363636363636,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,162.0,20.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,Saturday,2,Rustenburg,13636.363636363636,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,162.0,20.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,Sunday,2,Rustenburg,13636.363636363636,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,162.0,20.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,weekday,10,Rustenburg,13636.363636363636,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,162.0,20.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
winter,Friday,2,Rustenburg,13636.363636363636,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,162.0,20.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,Friday,3,Rustenburg,8352.272727272728,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,129.0,20.0,1,1,1,0,1,1,1,1,0,1,1,never,daily,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,Saturday,2,Rustenburg,8352.272727272728,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,129.0,20.0,1,1,1,0,1,1,1,1,0,1,1,never,daily,daily,never,weekly,daily,daily,daily,never,weekly,31
summer,weekday,5,Rustenburg,8352.272727272728,tap inside house,IBR/Corr.Iron/Zinc,Brick,20.0,129.0,20.0,1,1,1,0,1,1,1,1,0,1,1,never,daily,daily,never,weekly,daily,daily,daily,never,weekly,31
winter,Friday,2,Rustenburg,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,28.0,11.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,Saturday,2,Rustenburg,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,28.0,11.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,weekday,3,Rustenburg,3068.181818181818,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,28.0,11.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,Friday,2,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,120.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Saturday,4,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,120.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,weekday,13,Rustenburg,1534.090909090909,tap inside house,Tiles,Plaster,20.0,120.0,15.0,1,0,0,0,1,1,1,0,1,1,0,never,never,never,never,weekly,daily,daily,never,daily,never,31
summer,Friday,7,Rustenburg,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,72.0,7.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,6,Rustenburg,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,72.0,7.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Sunday,3,Rustenburg,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,72.0,7.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,13,Rustenburg,3409.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,72.0,7.0,0,0,0,1,1,1,0,0,0,0,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Rustenburg,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,20.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,Saturday,4,Rustenburg,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,20.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,9,Rustenburg,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,20.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,Saturday,2,Rustenburg,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,20.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
winter,weekday,4,Rustenburg,1534.090909090909,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,89.0,20.0,1,0,0,1,1,1,1,0,0,0,0,never,never,never,daily,weekly,daily,daily,never,never,never,31
summer,weekday,2,Rustenburg,3068.181818181818,tap inside house,Tiles,Brick,20.0,45.0,20.0,1,1,0,0,1,1,1,0,1,0,1,never,daily,never,never,weekly,daily,daily,never,daily,weekly,31
summer,weekday,6,Rustenburg,5681.818181818182,tap in yard,IBR/Corr.Iron/Zinc,Plaster,20.0,23.0,4.0,0,0,0,1,1,0,0,0,0,1,0,never,never,never,daily,weekly,never,never,never,never,never,31
summer,weekday,4,Rustenburg,0.0,tap inside house,IBR/Corr.Iron/Zinc,Plaster,20.0,125.0,11.0,1,1,0,0,1,1,0,0,1,1,1,never,daily,never,never,weekly,daily,never,never,daily,weekly,31
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,79.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Saturday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,79.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,weekday,8,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Blocks,20.0,79.0,20.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
summer,Friday,2,Mbombela,5340.909090909091,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,49.0,15.0,1,0,0,1,1,1,0,0,0,1,0,never,never,never,daily,weekly,daily,never,never,never,never,31
winter,Friday,2,Mbombela,3977.2727272727284,tap in yard,Tiles,Plaster,20.0,135.0,7.0,1,0,1,0,0,1,1,0,1,1,0,never,never,daily,never,never,weekly,daily,never,daily,never,31
winter,weekday,2,Mbombela,3977.2727272727284,tap in yard,Tiles,Plaster,20.0,135.0,7.0,1,0,1,0,0,1,1,0,1,1,0,never,never,daily,never,never,weekly,daily,never,daily,never,31
summer,Friday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,56.0,15.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
summer,weekday,2,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,56.0,15.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
winter,weekday,3,Mbombela,0.0,tap in yard,IBR/Corr.Iron/Zinc,Brick,20.0,56.0,15.0,1,0,0,1,0,1,0,0,0,1,0,never,never,never,daily,never,daily,never,never,never,never,31
